"stop_sequence","trip_id","stop_lat","stop_lon","stop_id","stop_name"
32,"464099548317",41.735676,-87.662562,"15787","87th Street & Ashland"
32,"464099548577",41.708900,-87.642980,"3705","Halsted & 102nd Street"
32,"464099548690",41.802452,-87.593577,"1528","E Hyde Park & Kenwood"
32,"464099551114",41.874109,-87.676321,"108","Harrison & Damen"
32,"464099551909",41.925562,-87.635870,"1144","Stockton & Fullerton"
32,"464099552015",41.823422,-87.643224,"15693","Pershing & Union"
32,"464099553670",41.877496,-87.696483,"120","Jackson & California"
32,"464099553802",41.851589,-87.714789,"17187","Cermak & Central Park"
32,"464099553979",41.861652,-87.658082,"6373","Blue Island & 15th Street"
32,"464099554181",41.895774,-87.696796,"3023","California & Chicago"
32,"464099554586",41.830161,-87.680229,"4486","Leavitt & 35th Street"
32,"464099555004",41.944691,-87.712755,"7855","3501 N Kimball"
32,"464099714454",41.741199,-87.571467,"17642","South Chicago & 85th Street"
32,"464099714831",41.718873,-87.564603,"12114","Yates & 97th Street"
32,"464099715512",41.706619,-87.670537,"12188","103rd Street & Longwood"
32,"464099715623",41.758648,-87.555291,"7057","S. Shore Drive & 76th Street"
32,"464099715631",41.883065,-87.642610,"5516","Jefferson & Washington"
32,"464099716740",41.691999,-87.671716,"12363","111th Street & Longwood"
32,"464099716744",41.778897,-87.586517,"5202","Stony Island & 64th Street"
32,"464099716770",41.708593,-87.642778,"3654","Halsted & 102nd Street"
32,"464099716950",41.751800,-87.575902,"5299","Jeffery & 79th Street"
32,"464099716970",41.782790,-87.586608,"1661","Stony Island & 62nd Street"
32,"464099717060",41.777535,-87.625167,"2299","State & 64th Street"
32,"464099717131",41.735171,-87.682363,"8525","Western & 87th Street"
32,"464099717418",41.726190,-87.565782,"11944","93rd Street & Yates"
32,"464099717428",41.726190,-87.565782,"11944","93rd Street & Yates"
32,"464099717477",41.679800,-87.620490,"7600","Michigan & 118th Street"
32,"464099717506",41.693012,-87.613236,"17727","King Drive & 111th Street"
32,"464099717513",41.694642,-87.609317,"2962","11000 S Cottage Grove"
32,"464099717544",41.691031,-87.620948,"17232","Michigan & 112th Street"
32,"464099717739",41.744524,-87.552561,"7015","Exchange & 83rd Street"
32,"464099782835",41.758373,-87.621394,"10882","75th Street & Michigan"
32,"464099783516",41.774982,-87.800898,"14175","Harlem & 64th Place"
32,"464099783755",41.786747,-87.659656,"12982","59th Street & Loomis"
32,"464099784008",41.795444,-87.693748,"4158","California & 54th Street"
32,"464099784749",41.793494,-87.671644,"10525","Garfield & Wolcott"
32,"464099784776",41.778676,-87.742147,"3319","Cicero & 63rd Street"
32,"464099784818",41.808101,-87.701567,"8147","47th Street & Albany"
32,"464099784833",41.795978,-87.760085,"4394","Archer & Linder"
32,"464099784879",41.779759,-87.647435,"16080","63rd Street & Peoria"
32,"464099784980",41.763077,-87.673546,"8791","Damen & 72nd Street"
32,"464099785322",41.759364,-87.663512,"6168","Ashland & 74th Street"
32,"464099785887",41.786289,-87.683964,"14578","Western & 59th Street"
32,"464099785914",41.899229,-87.687061,"8223","Western & Augusta"
32,"464099785988",41.932703,-87.668257,"15243","Ashland & Diversey"
32,"464099786431",41.768491,-87.663592,"15974","69th Street & Ashland"
32,"464099857779",41.745708,-87.721652,"4703","Pulaski & 81st Street"
32,"51097731058",41.925051,-87.652866,"30235","Fullerton"
32,"51097732277",41.983507,-87.859388,"30159","Rosemont"
32,"51097733721",41.925051,-87.652866,"30235","Fullerton"
32,"51097753847",41.735372,-87.624717,"30276","87th"
32,"51097775132",41.853839,-87.714842,"30152","Central Park"
32,"ME_ME821_V3",41.543056,-87.678611,"FLOSSMOOR","Flossmoor"
32,"NCS_NC110_V1",41.889167,-87.688056,"WESTERNAVE","Western Ave"
33,"463099473933",41.921858,-87.638129,"1909","Clark & Webster"
33,"463099474083",41.921858,-87.638129,"1909","Clark & Webster"
33,"463099554304",41.866716,-87.685854,"348","Roosevelt & Western"
33,"463099555105",41.860990,-87.693176,"6827","Washtenaw & 15th Street"
33,"463099784179",41.808949,-87.645957,"15457","47th Street & Halsted"
33,"463099784373",41.799558,-87.737068,"17506","Archer & Kolmar"
33,"464099199243",41.925562,-87.635870,"1144","Stockton & Fullerton"
33,"464099442938",42.048446,-87.688635,"12682","Church & Ridge"
33,"464099442942",42.016199,-87.747891,"10465","Skokie Blvd & Fargo"
33,"464099442945",41.968318,-87.795070,"9728","Gunnison & Rutherford"
33,"464099442953",41.969825,-87.761129,"17038","Jefferson Park Transit Center South Drop Off"
33,"464099443083",42.008994,-87.786015,"11658","Caldwell & Greenleaf"
33,"464099443085",41.931716,-87.711866,"17413","Milwaukee & Diversey/Kimball"
33,"464099443176",41.974002,-87.766499,"9953","Northwest Hwy & Milwaukee"
33,"464099443183",41.923690,-87.775610,"9649","Austin & Fullerton"
33,"464099443369",41.968417,-87.718457,"18107","Lawrence & Central Park"
33,"464099443401",41.990594,-87.679688,"14556","Peterson & Damen"
33,"464099443478",41.975593,-87.728057,"4827","Foster & Pulaski"
33,"464099443658",41.938432,-87.766578,"17020","Central & Belmont"
33,"464099444173",41.953215,-87.756881,"17430","Irving Park & Laramie"
33,"464099444199",41.961130,-87.708351,"11340","Montrose & Kedzie"
33,"464099444415",41.946670,-87.709086,"12579","Addison & Elston"
33,"464099444533",41.940066,-87.786050,"11755","Narragansett & School"
33,"464099444569",41.943363,-87.806860,"11806","Harlem & Cornelia"
33,"464099444947",41.939479,-87.700111,"7942","Belmont & Francisco"
33,"464099445552",41.932098,-87.709755,"11070","Diversey & Spaulding"
33,"464099472506",41.887544,-87.626487,"14509","Wacker (Upper) & Wabash"
33,"464099473149",42.026198,-87.735503,"3603","Oakton & Kildare"
33,"464099473408",42.026529,-87.697962,"14355","Oakton & Darrow"
33,"464099473425",42.046311,-87.679678,"14692","Chicago Avenue & Davis"
33,"464099473550",42.015438,-87.708639,"14747","Kedzie & Jarvis"
33,"464099473569",41.895823,-87.624422,"14488","Michigan & Superior"
33,"464099473616",42.010335,-87.699813,"11870","California & Estes"
33,"464099473783",41.976372,-87.652254,"4846","Foster & Marine Drive"
33,"464099474108",42.007795,-87.667916,"1753","Morse & Greenview"
33,"464099475062",41.935972,-87.678276,"8837","Damen & Wellington"
33,"464099520507",41.902039,-87.746073,"18094","Cicero & Division"
33,"464099520705",41.823479,-87.743345,"10399","3800 S Cicero"
33,"464099521895",41.902847,-87.711593,"2077","Division & Homan"
33,"464099522376",41.895617,-87.691557,"15043","Chicago & Rockwell"
33,"464099522798",41.924393,-87.729337,"1314","Fullerton & Karlov"
33,"464099523121",41.917504,-87.687590,"4060","Armitage & Western"
33,"464099523189",41.869478,-87.657007,"15811","Taylor & Racine"
33,"464099523225",41.875588,-87.641080,"6363","Clinton Blue Line Station"
33,"464099523232",41.872224,-87.744793,"3855","Cicero & Flournoy"
33,"464099523273",41.929845,-87.727019,"14623","Pulaski & Schubert"
33,"464099523275",41.905146,-87.724125,"702","Grand & Springfield"
33,"464099523448",41.881099,-87.686077,"15364","Madison & Western"
33,"464099523881",41.910114,-87.714712,"961","North Ave & Drake"
33,"464099545307",41.820166,-87.645728,"5900","Halsted & 41st Street"
33,"464099546009",41.818050,-87.631253,"6511","4200 S Wentworth"
33,"464099546193",41.802241,-87.630666,"15907","Wentworth & 51st Street"
33,"464099546546",41.777012,-87.605745,"18006","Cottage Grove & 65th Street"
33,"464099546691",41.831164,-87.623352,"1611","Michigan & 35th Street"
33,"464099546888",41.883797,-87.647510,"15351","Halsted & Randolph/Washington"
33,"464099546944",41.845455,-87.617768,"2194","King Drive & 26th Street"
33,"464099547164",41.727994,-87.701922,"9986","Kedzie & 91st Street"
33,"464099548025",41.751113,-87.617912,"2636","79th Street & Prairie"
33,"464099548317",41.735728,-87.660727,"9393","87th Street & Laflin"
33,"464099548577",41.706738,-87.642952,"14977","Halsted & 103rd Street"
33,"464099548690",41.802437,-87.595327,"1529","E Hyde Park & Kimbark"
33,"464099551114",41.874037,-87.678729,"216","Harrison & Hoyne"
33,"464099551909",41.926631,-87.637728,"1145","Stockton & Arlington"
33,"464099552015",41.823458,-87.640856,"15367","Pershing & Wallace"
33,"464099553670",41.877479,-87.698412,"18117","Jackson & Francisco"
33,"464099553802",41.851644,-87.712367,"6917","Cermak & St. Louis"
33,"464099553979",41.859536,-87.659846,"6375","Blue Island & 16th Street"
33,"464099554181",41.895706,-87.699746,"636","Chicago & Grand"
33,"464099554586",41.829267,-87.680527,"17509","35th/Archer Orange Line Station"
33,"464099555004",41.943541,-87.712694,"7856","Kimball & Newport"
33,"464099714454",41.739557,-87.569181,"7244","South Chicago & 86th Street/Crandon"
33,"464099714831",41.720161,-87.564616,"12115","Yates & 96th Street"
33,"464099715512",41.706594,-87.671990,"17261","103rd Street & Seeley"
33,"464099715623",41.756895,-87.553399,"7058","S. Shore Drive & 77th Street"
33,"464099715631",41.883110,-87.642848,"442","Washington & Jefferson"
33,"464099716740",41.691970,-87.673760,"12364","111th Street & Hoyne"
33,"464099716744",41.777075,-87.586470,"5203","Stony Island & 65th Street"
33,"464099716770",41.710438,-87.642822,"3655","Halsted & 101st Street"
33,"464099716950",41.753620,-87.575947,"5300","Jeffery & 78th Street"
33,"464099716970",41.780402,-87.586561,"5201","Stony Island & 63rd Street"
33,"464099717060",41.780347,-87.625186,"2300","State & 63rd Street"
33,"464099717131",41.735473,-87.676135,"9387","87th Street & Longwood"
33,"464099717418",41.726233,-87.563356,"11945","93rd Street & Essex"
33,"464099717428",41.726233,-87.563356,"11945","93rd Street & Essex"
33,"464099717477",41.681462,-87.620549,"7601","Michigan & 117th Street"
33,"464099717506",41.696317,-87.613370,"17728","King Drive & 109th Street"
33,"464099717513",41.696508,-87.608899,"15157","Cottage Grove & 109th Street"
33,"464099717544",41.692747,-87.620971,"14950","Michigan & 111th Street"
33,"464099717739",41.744602,-87.551510,"7016","83rd Street & Commercial"
33,"464099782835",41.758303,-87.624492,"10883","75th Street & State"
33,"464099783755",41.786783,-87.657209,"12983","59th Street & Throop"
33,"464099784008",41.797295,-87.693793,"4159","California & 53rd Street"
33,"464099784749",41.793540,-87.669187,"10526","Garfield & Wood"
33,"464099784776",41.780172,-87.742154,"10389","6200 S Cicero"
33,"464099784818",41.808143,-87.699072,"8149","47th Street & Sacramento"
33,"464099784833",41.796373,-87.757651,"4395","Archer & Long"
33,"464099784879",41.779741,-87.649954,"15882","63rd Street & Morgan"
33,"464099784980",41.761239,-87.673509,"8792","Damen & 73rd Street"
33,"464099785322",41.761201,-87.663570,"6169","Ashland & 73rd Street"
33,"464099785887",41.779029,-87.683783,"14576","Western & 63rd Street"
33,"464099785914",41.897337,-87.687024,"8224","Western & Iowa"
33,"464099785988",41.939460,-87.668529,"6272","Ashland & Belmont/Lincoln"
33,"464099786431",41.768525,-87.661587,"10159","69th Street & Laflin"
33,"464099857779",41.747796,-87.721630,"12913","8000 S Pulaski"
33,"51097731058",41.932732,-87.653131,"30103","Diversey"
33,"51097732277",41.977665,-87.904223,"30171","O'Hare"
33,"51097733721",41.932732,-87.653131,"30103","Diversey"
33,"51097753847",41.722377,-87.624342,"30089","95th"
33,"51097775132",41.853732,-87.724311,"30029","Pulaski-Cermak"
33,"ME_ME821_V3",41.521389,-87.690000,"OLYMPIA","Olympia Fields"
34,"463099473933",41.923649,-87.639210,"1910","Clark & Belden"
34,"463099474083",41.923649,-87.639210,"1910","Clark & Belden"
34,"463099554304",41.866684,-87.688776,"349","Roosevelt & Campbell"
34,"463099555105",41.862162,-87.693482,"17089","Ogden & Washtenaw"
34,"463099784179",41.808853,-87.650417,"5157","47th Street & Morgan"
34,"463099784373",41.799753,-87.735430,"17879","Archer & Kilbourn"
34,"464099199243",41.926631,-87.637728,"1145","Stockton & Arlington"
34,"464099442938",42.048401,-87.685058,"12680","Church & Maple"
34,"464099442942",42.014400,-87.747966,"10466","Cicero & Sherwin"
34,"464099442945",41.968313,-87.792758,"9729","Gunnison & Natoma"
34,"464099442953",41.969684,-87.761579,"14109","Jefferson Park Transit Center"
34,"464099443083",42.010035,-87.786886,"11659","Caldwell & Estes"
34,"464099443085",41.930992,-87.710679,"5465","Milwaukee & Spaulding"
34,"464099443176",41.972951,-87.765475,"4843","Milwaukee & Carmen/NW Highway"
34,"464099443183",41.925565,-87.775704,"9650","Austin & Altgeld"
34,"464099443369",41.968394,-87.720592,"3807","Lawrence & Lawndale"
34,"464099443401",41.990648,-87.677168,"11460","Peterson & Wolcott"
34,"464099443478",41.975600,-87.729346,"15121","Foster & Jewel Prking Ent"
34,"464099443658",41.936825,-87.766499,"11539","Central & Barry"
34,"464099444173",41.953230,-87.754781,"5627","Irving Park & Leclaire"
34,"464099444199",41.961146,-87.705914,"11341","Montrose & Albany"
34,"464099444415",41.946632,-87.712936,"16173","Addison & Kimball"
34,"464099444533",41.941908,-87.786129,"11756","Narragansett & Roscoe"
34,"464099444569",41.945117,-87.806908,"11807","Harlem & Addison"
34,"464099444947",41.939433,-87.703070,"17479","Belmont & Sacramento"
34,"464099445552",41.932041,-87.711983,"11071","Diversey & Milwaukee/Kimball"
34,"464099472506",41.887027,-87.628144,"14225","Wacker & State"
34,"464099473149",42.026198,-87.732802,"3604","Oakton & Keeler"
34,"464099473408",42.026526,-87.694668,"14352","Oakton & Florence"
34,"464099473425",42.046742,-87.681433,"14693","Davis & Orrington"
34,"464099473550",42.017238,-87.708598,"14748","Kedzie & Birchwood"
34,"464099473569",41.894283,-87.624364,"1100","Michigan & Erie"
34,"464099473616",42.008535,-87.699864,"11871","California & Lunt"
34,"464099473783",41.899345,-87.624246,"1097","Michigan & Delaware"
34,"464099474108",42.007861,-87.665630,"1754","Morse & Glenwood (Red Line)"
34,"464099475062",41.934153,-87.678274,"8838","Damen & George"
34,"464099520507",41.900591,-87.745984,"10233","Cicero & Thomas"
34,"464099520705",41.826018,-87.743423,"10400","3700 S. Cicero"
34,"464099521895",41.902849,-87.716348,"2079","Division & Central Park"
34,"464099522376",41.895628,-87.689414,"547","Chicago & Campbell"
34,"464099522798",41.924354,-87.726957,"1315","Fullerton & Pulaski"
34,"464099523121",41.917545,-87.685068,"4061","Armitage & Oakley"
34,"464099523189",41.869441,-87.659146,"6631","Taylor & Throop"
34,"464099523232",41.873198,-87.745303,"3856","Harrison & Cicero"
34,"464099523273",41.928269,-87.726974,"9007","Pulaski & Wrightwood"
34,"464099523275",41.904188,-87.721594,"703","Grand & Hamlin"
34,"464099523448",41.881128,-87.684110,"425","Madison & Oakley"
34,"464099523881",41.910059,-87.716555,"962","North Ave & Central Park"
34,"464099545307",41.819084,-87.644655,"18177","Emerald & Root"
34,"464099546009",41.816230,-87.631250,"16057","Wentworth & 43rd Street"
34,"464099546193",41.803783,-87.630722,"6468","5000 S Wentworth"
34,"464099546546",41.778779,-87.605788,"18007","Cottage Grove & 64th Street"
34,"464099546888",41.881910,-87.647450,"5796","Halsted & Madison"
34,"464099546944",41.843364,-87.617716,"2195","2800 S King Drive"
34,"464099547164",41.729797,-87.701919,"9987","Kedzie & 90th Street"
34,"464099548025",41.751078,-87.619553,"2637","79th Street & Indiana"
34,"464099548317",41.735776,-87.657771,"15788","87th Street & Loomis"
34,"464099548577",41.705248,-87.642890,"3707","Halsted & 104th Street"
34,"464099548690",41.802415,-87.597049,"1530","E Hyde Park & Woodlawn"
34,"464099551114",41.874009,-87.681205,"217","Harrison & Leavitt"
34,"464099551909",41.928299,-87.638767,"1146","Stockton & Roslyn"
34,"464099552015",41.823483,-87.638719,"7722","Pershing & Normal"
34,"464099553670",41.877443,-87.701334,"122","Jackson & Sacramento"
34,"464099553802",41.851636,-87.710246,"6918","Cermak & Homan"
34,"464099553979",41.857261,-87.661342,"17271","Loomis & 18th Street"
34,"464099554181",41.895667,-87.702641,"638","Chicago & Sacramento"
34,"464099554586",41.828732,-87.681035,"4432","35th/Archer Orange Line Station"
34,"464099555004",41.942395,-87.712651,"7857","Kimball & Avondale/Henderson"
34,"464099714454",41.738666,-87.567860,"7245","South Chicago & Oglesby"
34,"464099714831",41.722425,-87.564637,"18121","Yates & 95th Street"
34,"464099715512",41.706560,-87.673050,"12189","103rd Street & Seeley"
34,"464099715623",41.755060,-87.551421,"7059","S. Shore Drive & 78th Street"
34,"464099716740",41.691911,-87.677319,"12366","111th Street & Bell"
34,"464099716744",41.776161,-87.586473,"15804","Stony Island & 65th Place"
34,"464099716770",41.712238,-87.642867,"3656","Halsted & 100th Street"
34,"464099716950",41.755149,-87.575979,"17039","Jeffery & 77th Street"
34,"464099716970",41.778897,-87.586517,"5202","Stony Island & 64th Street"
34,"464099717060",41.782283,-87.625273,"2301","6200 S State"
34,"464099717131",41.736091,-87.672500,"18103","Damen & 87th Street"
34,"464099717418",41.726262,-87.560933,"11946","93rd Street & Colfax"
34,"464099717428",41.726262,-87.560933,"11946","93rd Street & Colfax"
34,"464099717477",41.682460,-87.620564,"7602","Michigan & 116th Street"
34,"464099717506",41.699881,-87.613514,"17729","King Drive & 107th Street"
34,"464099717513",41.698071,-87.608518,"2964","Cottage Grove & 108th Street"
34,"464099717544",41.694674,-87.620696,"7609","Michigan & 110th Street"
34,"464099717739",41.744629,-87.549127,"7017","83rd Street & Coles"
34,"464099782835",41.757915,-87.626432,"14046","Lafayette & 75th Street"
34,"464099783755",41.786815,-87.654812,"12984","59th Street & Racine"
34,"464099784008",41.799077,-87.693826,"4160","California & 52nd Street"
34,"464099784749",41.793563,-87.666781,"10527","Garfield & Paulina"
34,"464099784776",41.781940,-87.742196,"4601","Cicero & 61st Street"
34,"464099784818",41.808177,-87.696705,"8150","47th Street & Francisco"
34,"464099784833",41.796744,-87.755216,"4396","Archer & Lockwood"
34,"464099784879",41.779711,-87.651952,"3240","63rd Street & Aberdeen"
34,"464099784980",41.759402,-87.673488,"8793","Damen & 74th Street"
34,"464099785322",41.764779,-87.663641,"6171","Ashland & 71st Street"
34,"464099785887",41.771791,-87.683568,"14823","Western & Marquette Rd"
34,"464099785914",41.895885,-87.686991,"8225","Western & Chicago"
34,"464099785988",41.946893,-87.668707,"6276","Ashland & Addison"
34,"464099786431",41.768551,-87.659187,"10160","69th Street & Loomis"
34,"464099857779",41.749338,-87.721774,"4704","Pulaski & 79th Street"
34,"51097731058",41.936033,-87.653266,"30231","Wellington"
34,"51097733721",41.936033,-87.653266,"30231","Wellington"
34,"51097775132",41.853751,-87.733258,"30118","Kostner"
34,"ME_ME821_V3",41.506111,-87.698333,"211TH-UP","211th St."
35,"463099473933",41.925500,-87.640266,"1911","Clark & Fullerton"
35,"463099474083",41.925500,-87.640266,"1911","Clark & Fullerton"
35,"463099554304",41.866597,-87.692167,"350","Roosevelt & Talman"
35,"463099555105",41.861386,-87.696070,"14980","Ogden & California"
35,"463099784179",41.808821,-87.652833,"5158","47th Street & Aberdeen"
35,"463099784373",41.800091,-87.733223,"4406","Archer & Kostner"
35,"464099199243",41.928299,-87.638767,"1146","Stockton & Roslyn"
35,"464099442938",42.048448,-87.683493,"12708","Church & Benson"
35,"464099442942",42.012752,-87.748022,"15125","Cicero & Jarlath"
35,"464099442945",41.968285,-87.790295,"9730","Gunnison & Neenah"
35,"464099443083",42.011776,-87.788464,"11660","Caldwell & Touhy"
35,"464099443085",41.930423,-87.709719,"5466","Milwaukee & Sawyer"
35,"464099443176",41.970670,-87.763369,"4844","Milwaukee & Gale"
35,"464099443183",41.927390,-87.775765,"9651","Austin & Wrightwood"
35,"464099443369",41.968374,-87.723005,"3808","Lawrence & Hamlin"
35,"464099443401",41.990684,-87.674345,"11461","Peterson & Ravenswood"
35,"464099443478",41.975542,-87.733389,"4828","Foster & Keeler"
35,"464099443658",41.934781,-87.766444,"15229","Central & Wellington"
35,"464099444173",41.953267,-87.752016,"16015","Irving Park & Lavergne"
35,"464099444199",41.961155,-87.703455,"11342","Montrose & Sacramento"
35,"464099444415",41.946594,-87.715061,"12581","Addison & St. Louis"
35,"464099444533",41.943738,-87.786207,"11757","Narragansett & Cornelia"
35,"464099444569",41.947004,-87.806990,"11808","Harlem & Waveland"
35,"464099444947",41.939393,-87.705025,"7944","Belmont & Albany"
35,"464099445552",41.932020,-87.714902,"11072","Diversey & St. Louis"
35,"464099472506",41.886384,-87.632626,"14058","LaSalle & Wacker/Lake"
35,"464099473149",42.026200,-87.730601,"3605","Oakton & Karlov"
35,"464099473408",42.026545,-87.692402,"14350","Oakton & Wesley"
35,"464099473425",42.047094,-87.683327,"14405","Davis & Benson"
35,"464099473550",42.019192,-87.709257,"15534","Howard & Kedzie"
35,"464099473569",41.892691,-87.624328,"1101","Michigan & Ohio"
35,"464099473616",42.006726,-87.699869,"11872","California & Morse"
35,"464099473783",41.897731,-87.624234,"1098","Michigan & Pearson"
35,"464099475062",41.932489,-87.678191,"8839","Damen & Clybourn/Diversey"
35,"464099520507",41.898491,-87.745978,"18095","Cicero & Augusta"
35,"464099520705",41.829133,-87.743450,"10401","3500 S Cicero"
35,"464099521895",41.902813,-87.718598,"15042","Division & Grand/Monticello"
35,"464099522376",41.895662,-87.687019,"548","Chicago & Western"
35,"464099522798",41.924387,-87.724407,"1316","Fullerton & Springfield"
35,"464099523121",41.917589,-87.682604,"4062","Armitage & Leavitt"
35,"464099523189",41.869397,-87.661493,"6632","Taylor & Loomis"
35,"464099523273",41.926240,-87.726912,"9008","Pulaski & Altgeld"
35,"464099523275",41.903430,-87.719618,"704","Grand & Lawndale"
35,"464099523448",41.881174,-87.681222,"15384","Madison & Leavitt"
35,"464099523881",41.910095,-87.718854,"963","North Ave & Lawndale"
35,"464099546009",41.813786,-87.631190,"17520","Wentworth & 44th Place"
35,"464099546193",41.805210,-87.630753,"6469","4949 S Wentworth"
35,"464099546546",41.780568,-87.605819,"17572","Cottage Grove & 63rd Street (Green Line)"
35,"464099546888",41.880312,-87.647396,"15352","Halsted & Monroe"
35,"464099546944",41.841867,-87.617647,"2196","King Drive & 29th Street"
35,"464099547164",41.731697,-87.702101,"9988","Kedzie & 89th Street"
35,"464099548025",41.751066,-87.621250,"2638","79th Street & Michigan"
35,"464099548317",41.735801,-87.655877,"9395","87th Street & Throop"
35,"464099548577",41.703433,-87.642832,"3708","Halsted & 105th Street"
35,"464099548690",41.802363,-87.601944,"1533","E Hyde Park & Ellis"
35,"464099551114",41.873988,-87.683589,"218","Harrison & Oakley"
35,"464099551909",41.931320,-87.638884,"1147","Stockton & Wrightwood"
35,"464099552015",41.823485,-87.637471,"7723","Pershing & Canal"
35,"464099553670",41.877410,-87.703783,"123","Jackson & Albany"
35,"464099553802",41.851652,-87.707848,"6919","Cermak & Spaulding"
35,"464099553979",41.855245,-87.661319,"17269","Loomis & Cullerton"
35,"464099554181",41.895366,-87.706631,"3024","Kedzie & Chicago"
35,"464099554586",41.830393,-87.680499,"15179","35th Street & Leavitt"
35,"464099555004",41.939093,-87.712565,"11139","Kimball & Belmont (Blue Line)"
35,"464099714454",41.737353,-87.566121,"7246","South Chicago & 87th Street/Yates"
35,"464099714831",41.722624,-87.567871,"12117","2300 E 95th Street"
35,"464099715512",41.706527,-87.675136,"12190","103rd Street & Hoyne"
35,"464099715623",41.753258,-87.549485,"7060","S. Shore Drive & Cheltenham"
35,"464099716740",41.691853,-87.680925,"12367","111th Street & Western"
35,"464099716744",41.772883,-87.586397,"7182","Stony Island & 67th Street"
35,"464099716770",41.714530,-87.642883,"3657","Halsted & 99th Street"
35,"464099716950",41.757350,-87.576042,"5302","Jeffery & 76th Street"
35,"464099716970",41.777075,-87.586470,"5203","Stony Island & 65th Street"
35,"464099717060",41.784040,-87.625317,"2302","State & 61st Street"
35,"464099717131",41.736235,-87.672983,"8703","Damen & 87th Street Terminal"
35,"464099717418",41.726308,-87.558256,"11947","93rd Street & Marquette Avenue"
35,"464099717428",41.726308,-87.558256,"11947","93rd Street & Marquette Avenue"
35,"464099717477",41.683853,-87.620619,"7603","Michigan & Kensington"
35,"464099717506",41.703597,-87.613599,"17730","King Drive & 105th Street"
35,"464099717513",41.700204,-87.608053,"14553","Cottage Grove & 107th Street"
35,"464099717544",41.696478,-87.620740,"15080","Michigan & 109th Street"
35,"464099717739",41.744854,-87.547841,"7018","S. Shore Drive & 83rd Street"
35,"464099782835",41.756565,-87.626370,"2442","Lafayette & 76th Street"
35,"464099783755",41.786856,-87.652364,"12985","59th Street & Aberdeen"
35,"464099784008",41.800860,-87.693906,"4161","California & 51st Street"
35,"464099784749",41.793616,-87.664294,"10528","Garfield & Ashland"
35,"464099784776",41.786322,-87.738924,"14116","Midway Orange Line Station"
35,"464099784818",41.808212,-87.694332,"8151","47th Street & California"
35,"464099784833",41.797082,-87.752843,"4397","Archer & Laramie"
35,"464099784879",41.779676,-87.654733,"16196","63rd Street & Racine"
35,"464099784980",41.755730,-87.673348,"8794","Damen & 76th Street"
35,"464099785322",41.766656,-87.663707,"6172","Ashland & 70th Street"
35,"464099785887",41.768452,-87.683495,"8297","Western & 69th Street"
35,"464099785914",41.893801,-87.686882,"8226","Western & Huron"
35,"464099785988",41.954186,-87.668916,"6280","Ashland & Irving Park"
35,"464099786431",41.768597,-87.656740,"10161","69th Street & Throop"
35,"464099857779",41.751298,-87.721823,"12914","Pulaski & 78th Street"
35,"51097731058",41.939751,-87.653380,"30257","Belmont"
35,"51097733721",41.939751,-87.653380,"30257","Belmont"
35,"51097775132",41.851820,-87.745336,"30083","Cicero-Cermak"
35,"ME_ME821_V3",41.498611,-87.702222,"MATTESON","Matteson"
35,"NCS_NC110_V1",41.878889,-87.638889,"CUS","Chicago Union Station"
36,"463099473933",41.926973,-87.641212,"17266","Clark & Arlington"
36,"463099474083",41.926973,-87.641212,"17266","Clark & Arlington"
36,"463099554304",41.866635,-87.693302,"351","Roosevelt & Washtenaw"
36,"463099555105",41.859438,-87.701613,"6653","Ogden & Sacramento"
36,"463099784179",41.808541,-87.655330,"5159","Racine & 47th Street"
36,"463099784373",41.800530,-87.730522,"17880","Archer & Kildare"
36,"464099199243",41.931320,-87.638884,"1147","Stockton & Wrightwood"
36,"464099442938",42.048441,-87.682010,"12648","Church & Sherman"
36,"464099442942",42.009969,-87.748028,"10468","Cicero & Estes"
36,"464099442945",41.968350,-87.787712,"9551","Gunnison & Nagle"
36,"464099443083",42.011951,-87.786846,"11661","Touhy & Nagle"
36,"464099443085",41.929111,-87.707671,"5467","Milwaukee & Kedzie"
36,"464099443176",41.969825,-87.761129,"17038","Jefferson Park Transit Center South Drop Off"
36,"464099443183",41.929248,-87.775814,"9652","Austin & Schubert"
36,"464099443369",41.968366,-87.725503,"3809","Lawrence & Springfield"
36,"464099443401",41.990694,-87.672213,"11462","Peterson & Ridge"
36,"464099443478",41.975523,-87.734612,"15478","Foster & Tripp"
36,"464099443658",41.933182,-87.766373,"11541","Central & George"
36,"464099444173",41.953308,-87.749949,"5629","Irving Park & Lamon"
36,"464099444199",41.961175,-87.701022,"11343","Montrose & Francisco"
36,"464099444415",41.946588,-87.718410,"12582","Addison Blue Line Station"
36,"464099444533",41.945578,-87.786225,"11758","Narragansett & Addison"
36,"464099444569",41.948815,-87.807054,"11809","Harlem & Grace"
36,"464099444947",41.939395,-87.707544,"7945","Belmont & Kedzie"
36,"464099445552",41.931932,-87.716988,"11073","Diversey & Central Park"
36,"464099472506",41.884018,-87.632572,"14059","LaSalle & Randolph/Washington"
36,"464099473149",42.026199,-87.728301,"3606","Oakton & Crawford"
36,"464099473408",42.026486,-87.690161,"13125","Oakton & Asbury"
36,"464099473425",42.047123,-87.684744,"12686","Davis & Maple"
36,"464099473550",42.018948,-87.711018,"11859","Howard & McCormick Terminal"
36,"464099473569",41.891032,-87.624293,"1102","Michigan & Illinois"
36,"464099473616",42.004923,-87.699895,"11873","California & Pratt"
36,"464099473783",41.895823,-87.624422,"14488","Michigan & Superior"
